,MAL_ID,Name,English name
511,545,Mousou Kagaku Series: Wandaba Style,Mousou Kagaku Series:Wandaba Style
512,546,Wind: A Breath of Heart (TV),Unknown
513,547,Wind: A Breath of Heart OVA,Unknown
514,548,Wonderful Days,Sky Blue
515,550,Yu☆Gi☆Oh!,Unknown
516,551,Grappler Baki: Saidai Tournament-hen,Unknown
517,552,Digimon Adventure,Digimon:Digital Monsters
518,553,Yami no Matsuei,Descendants of Darkness
519,554,Koutetsu Tenshi Kurumi,Steel Angel Kurumi
520,555,Koutetsu Tenshi Kurumi 2,Steel Angel Kurumi 2
521,556,Koutetsu Tenshi Kurumi Zero,Unknown
522,557,Koutetsu Tenshi Kurumi Encore,Steel Angel Kurumi Encore
523,558,Major S2,Unknown
524,559,RahXephon: Kansoukyoku/Kanojo to Kanojo Jishin to - Thatness and Thereness,Unknown
525,560,Soukyuu no Fafner: Right of Left - Single Program,Unknown
526,561,Sakura Taisen,Sakura Wars
527,562,Sakura Taisen: Le Nouveau Paris,Sakura Wars:The New Paris
528,563,DNA²,DNA²
529,564,Puni Puni☆Poemii,Puni Puni Poemy
530,565,Steamboy,Steamboy
531,566,Tetsuwan Birdy,Birdy the Mighty
532,567,The Big O,The Big O
533,568,Bubblegum Crisis Tokyo 2040,Unknown
534,569,Musekinin Kanchou Tylor,The Irresponsible Captain Tylor
535,570,Jin-Rou,Jin-Roh:The Wolf Brigade
536,571,Moldiver,Unknown
537,572,Kaze no Tani no Nausicaä,Nausicaä of the Valley of the Wind
538,573,Saber Marionette J,Saber Marionette J
539,574,Rean no Tsubasa,The Wings of Rean
540,576,Magikano,Unknown
541,577,Kagi Hime Monogatari: Eikyuu Alice Rondo,Eternal Alice
542,578,Hotaru no Haka,Grave of the Fireflies
543,579,Battle Programmer Shirase,Unknown
544,580,Kogepan,Scorched Bread
545,581,Honoo no Labyrinth,Labyrinth Of Flames
546,582,Sexy Commando Gaiden: Sugoi yo!! Masaru-san,Unknown
547,584,Noein: Mou Hitori no Kimi e,Noein:to your other self
548,585,Mimi wo Sumaseba,Whisper of the Heart
549,586,Ayakashi: Japanese Classic Horror,Unknown
550,587,Hanbun no Tsuki ga Noboru Sora,Looking Up At The Half-Moon
551,588,Itsudatte My Santa!,Itsudatte My Santa!
552,589,Ginga Nagareboshi Gin,Unknown
553,590,Kage kara Mamoru!,Guardian Ninja Mamoru
554,591,Amaenaide yo!!,Ah My Buddha
555,592,PopoloCrois,Unknown
556,593,Mugen no Ryvius,Infinite Ryvius
557,594,Naruto: Takigakure no Shitou - Ore ga Eiyuu Dattebayo!,Naruto:The Lost Story - Mission:Protect the Waterfall Village
558,595,X OVA,X:An Omen
559,596,Chobits: Chibits,Chobits:Chibits - Sumomo and Kotoko Deliver
560,597,Neko no Ongaeshi,The Cat Returns
561,598,Jinzou Ningen Kikaider The Animation,Android Kikaider
562,599,Yuugen Kaisha,Phantom Quest Corp.
563,600,Legend of Duo,Unknown
564,601,Nekojiru-sou,Cat Soup
565,602,KO Seiki Beast Sanjuushi,KO Century Beast Warriors
566,603,Futari wa Precure,Pretty Cure
567,604,Mahou no Stage Fancy Lala,Magical Stage Fancy Lala
568,605,Tenshi ni Narumon!,I'm Gonna Be an Angel!
569,606,Kazemakase Tsukikage Ran,Carried by the Wind:Tsukikage Ran
570,607,Otogi Juushi Akazukin,Fairy Musketeers
571,608,Sakura Taisen: Katsudou Shashin,Sakura Wars:The Movie
572,609,Saishuu Heiki Kanojo: Another Love Song,Saikano:Another Love Song
573,610,Popotan,Unknown
574,611,Platonic Chain,Unknown
575,612,PetoPeto-san,Unknown
576,613,Onmyou Taisenki,Unknown
577,614,Okusama wa Mahou Shoujo,Madam is a Magical Girl
578,615,Nurse Witch Komugi-chan Magikarte,Unknown
579,616,Nurse Angel Ririka SOS,Unknown
580,617,Juubee Ninpuuchou,Ninja Scroll
581,618,Juubee Ninpuuchou: Ryuuhougyoku-hen,Ninja Scroll:The Series
582,619,Ninja Ryuukenden,Unknown
583,620,Takahashi Rumiko Gekijou Ningyo no Mori,Mermaid Forest
584,621,Night Walker: Mayonaka no Tantei,Nightwalker:The Midnight Detective
585,622,Natsu-iro no Sunadokei,Sandglass of Summer Colors
586,623,Shichinin no Nana,Unknown
587,624,Mouse,Unknown
588,625,Moekan The Animation,Unknown
589,626,Mamotte Shugogetten!,"Protect Me, Heavenly Moon Guardian!"
590,627,Major S1,Unknown
591,629,Mahoutsukai Tai!,Magic User's Club OVA
592,630,Mahoutsukai Tai! (TV),Magic User's Club
593,631,Mahoromatic Summer Special,Unknown
594,632,Mahoromatic End Year Special,Unknown
595,633,Legend of Basara,Unknown
596,634,Koi Kaze,Unknown
597,635,Juubee-chan: Lovely Gantai no Himitsu,Jubei-chan the Ninja Girl:Secret of the Lovely Eyepatch
598,636,Juubee-chan 2: Siberia Yagyuu no Gyakushuu,Jubei-chan 2:The Counterattack of Siberia Yagyu
599,637,Iketeru Futari,Unknown
600,641,Ichigo 100% Special 2,Strawberry 100%
601,642,Ichigo 100%: Koi ga Hajimaru?! Satsuei Gasshuku - Yureru Kokoro ga Higashi e Nishi e,Unknown
602,644,Hachimitsu to Clover Specials,Honey and Clover Specials
603,645,Hikaru no Go: Hokuto Hai e no Michi,Unknown
604,646,Haunted Junction,Unknown
605,647,Harukanaru Toki no Naka de: Ajisai Yumegatari,Unknown
606,648,Tsuki wa Higashi ni Hi wa Nishi ni: Operation Sanctuary,Unknown
607,649,Hanaukyou Maid-tai: La Verite,Hanaukyo Maid Team:La Verite
608,650,Gunsmith Cats,Gunsmith Cats
609,651,Green Green Thirteen: Erolutions,Unknown
610,652,Galaxy Angel Z,Unknown
611,653,Galaxy Angel 3,Unknown
612,654,Galaxy Angel 3 Specials,Unknown
613,655,Galaxy Angel 4,Unknown
614,656,Air in Summer,Air in Summer
615,658,Touhai Densetsu Akagi: Yami ni Maiorita Tensai,Unknown
616,659,Azumanga Daioh: Gekijou Tanpen,Unknown
617,660,Denshin Mamotte Shugogetten,Unknown
618,661,Elf-ban Kakyuusei: Anata dake wo Mitsumete...,Unknown
619,664,Fullmetal Alchemist: Reflections,Unknown
620,665,JoJo no Kimyou na Bouken: Adventure,JoJo's Bizarre Adventure
621,666,JoJo no Kimyou na Bouken,JoJo's Bizarre Adventure
622,667,Kashimashi: Girl Meets Girl,Girl Meets Girl
623,668,Koi Koi 7,Koi Koi Seven
624,669,Kujibiki Unbalance,Unknown
625,670,Lamune,Unknown
626,671,Lemon Angel Project,Unknown
627,673,Mai-HiME Specials,My-Hime Specials
628,675,One: Kagayaku Kisetsu e,Unknown
629,676,Refrain Blue,Refrain Blue
630,677,Sentimental Journey,Unknown
631,678,Shadow Skill: Eigi,Unknown
632,679,Shadow Skill (1996),Shadow Skill:The Movie
633,681,Tenbatsu Angel Rabbie☆,Unknown
634,682,Otogi Story Tenshi no Shippo,Angel Tales
635,683,Otogi Story Tenshi no Shippo Specials,Angel Tales
636,684,Tenshi no Shippo Chu!,Unknown
637,685,To Heart: Remember My Memories,Unknown
638,686,To Heart: Remember My Memories Specials,Unknown
639,687,Tokyo Mew Mew,Mew Mew Power
640,688,Uta∽Kata,Utakata
641,689,Uta∽Kata: Shotou no Futanatsu,Unknown
642,690,Kyuuketsuhime Miyu (TV),Vampire Princess Miyu
643,691,Yawara!,Unknown
644,692,Dousou Kai,Yesterday Once More
645,693,Burn Up Scramble,Unknown
646,694,Canvas 2: Niji-iro no Sketch,Canvas 2:Rainbow Colored Sketch
647,695,Canvas: Sepia-iro no Motif,Unknown
648,696,Tenchi Muyou!,Unknown
649,704,Kanon Kazahana,Unknown
650,705,Chou Henshin Cosprayers vs. Ankoku Uchuu Shougun the Movie,Unknown
651,706,Comic Party Revolution,Unknown
652,707,Comic Party Specials,Unknown
653,708,Patapata Hikousen no Bouken,Unknown
654,709,Mujin Wakusei Survive,Unknown
655,710,Rec,Unknown
656,711,Uchuu Senkan Yamato (Movie),Space Battleship Yamato
657,712,Zoids Genesis,Zoids Genesis
658,713,Air Movie,Air:The Motion Picture
659,714,High School! Kimengumi,Funny Faces in High School
660,715,Yume de Aetara,If I See You in My Dreams
661,718,Yume de Aetara (TV),If I See You in My Dreams
662,719,Ai no Kusabi,Ai no Kusabi
663,721,Princess Tutu,Princess Tutu
664,722,Baby☆Love,Unknown
665,723,Candy Candy (Movie),Unknown
666,724,Enzai,Unknown
667,725,First Kiss Monogatari,First Kiss Story
668,727,Kingyo Chuuihou!,Goldfish Warning!
669,729,Hiatari Ryoukou!,Sunny Ryoko
670,730,Houkago no Shokuinshitsu,After School in the Lounge
671,731,Interstella5555: The 5tory of The 5ecret 5tar 5ystem,Unknown
672,732,Vampire Hunter D,Vampire Hunter D
673,733,Kizuna,Unknown
674,734,Kizuna: Koi no kara Sawagi,Kizuna:Much Ado About Nothing
675,736,Keiraku no Houteishiki Level-C,Level-C
676,738,MÄR,Unknown
677,740,Bishoujo Senshi Sailor Moon R,Sailor Moon R
678,741,Sensitive Pornograph,Unknown
679,743,Umi ga Kikoeru,The Ocean Waves
680,744,Trouble Chocolate,Unknown
681,746,Papa to Kiss in the Dark,Papa to Kiss in the Dark
682,747,Haru wo Daite Ita,Embracing Love
683,748,True Love Story,"True Love Story Summer Days, and yet..."
684,749,Nanami-chan,Unknown
685,750,Binchou-tan,Unknown
686,751,Bomberman Jetters,Unknown
687,752,Osakana wa Ami no Naka,Fish in the Trap
688,753,Chijoku Shinsatsushitsu,Doctor Shameless
689,754,Yuki no Joou (TV),The Snow Queen
690,755,Boku no Sexual Harassment,My Sexual Harassment
691,756,School Days ONA,Unknown
692,757,Kaze wo Mita Shounen,The Boy Who Saw the Wind
693,758,RahXephon: Tagen Hensoukyoku,RahXephon:Pluralitas Concentio
694,759,Tokyo Godfathers,Tokyo Godfathers
695,760,Tenjou Tenge: The Past Chapter,TenjhoTenge:The Past Chapter
696,761,Naruto: Akaki Yotsuba no Clover wo Sagase,Naruto:Find the Crimson Four-leaf Clover!
697,762,Bleach: Memories in the Rain,Bleach:Memories in the Rain
698,763,Zoids,Zoids
699,764,Zoids Shinseiki/Zero,Zoids:New Century
700,765,Chou Henshin Cosprayers Specials,Unknown
701,766,Kishin Houkou Demonbane,Unknown
702,767,Burn Up!,Unknown
703,769,Burn Up! W,Unknown
704,770,Pale Cocoon,Unknown
705,771,Ginyuu Mokushiroku Meine Liebe Wieder,Unknown
706,773,Tenamonya Voyagers,Unknown
707,776,Nanaka 6/17,Unknown
708,777,Hellsing Ultimate,Hellsing Ultimate
709,779,Detective Conan Movie 01: The Timed Skyscraper,Case Closed The Movie:The Time Bombed Skyscraper
710,780,Detective Conan Movie 02: The Fourteenth Target,Case Closed:The Fourteenth Target
711,781,Detective Conan Movie 03: The Last Wizard of the Century,Case Closed Movie 3:The Last Wizard of the Century
712,782,Gasaraki,Gasaraki
713,783,Miami Guns,Unknown
714,785,Otaku no Video,Unknown
715,786,Pugyuru,Unknown
716,788,Eiken: Eikenbu yori Ai wo Komete,Eiken
717,789,Shinigami no Ballad.,"Momo, Girl God of Death"
718,790,Ergo Proxy,Ergo Proxy
719,791,Arion,Arion
720,792,Ranma ½: Kessen Tougenkyou! Hanayome wo Torimodose!,Ranma ½:Nihao My Concubine
721,793,xxxHOLiC Movie: Manatsu no Yoru no Yume,xxxHOLiC The Movie:A Midsummer Night's Dream
722,795,Oniisama e...,"Brother, Dear Brother"
723,796,Mahoujin Guru Guru Movie,Magical Circle Guru Guru Movie
724,797,Hanaukyou Maid-tai OVA,Unknown
725,798,Yomigaeru Sora: Rescue Wings,Unknown
726,799,Kokoro Toshokan,Unknown
727,800,NieA Under 7,Unknown
728,801,Koukaku Kidoutai: Stand Alone Complex 2nd GIG,Ghost in the Shell:Stand Alone Complex 2nd GIG
729,807,Tsubasa Chronicle: Tori Kago no Kuni no Himegimi,Tsubasa RESERVoir CHRoNiCLE The Movie:The Princess in the Birdcage Kingdom
730,808,Bakuretsu Hunters OVA,Sorcerer Hunters
731,810,Android Ana Maico 2010,Android Announcer Maico 2010
732,811,I''s Pure,I''s Pure
733,812,Chikyuu Shoujo Arjuna,Arjuna
734,813,Dragon Ball Z,Dragon Ball Z
735,814,Tennis no Ouji-sama: Atobe kara no Okurimono - Kimi ni Sasageru Tennis Prince Matsuri,Prince of Tennis:Atobe Kara no Okurimono
736,815,Tennis no Ouji-sama Movie 1: Futari no Samurai - The First Game,"The Prince of Tennis:The Two Samurai, The First Game"
737,816,Nanako Kaitai Shinsho,Amazing Nurse Nanako
738,817,Tactical Roar,Unknown
739,818,Sakura Tsuushin,Sakura Diaries
740,819,Boku wa Imouto ni Koi wo Suru,Unknown
741,820,Ginga Eiyuu Densetsu,Legend of the Galactic Heroes
742,821,Initial D Battle Stage,Unknown
743,822,Initial D Extra Stage,Unknown
744,823,Virgin Night,Unknown
745,824,Guardian Hearts,Unknown
746,825,King of Fighters: Another Day,Unknown
747,827,Uba,Milk Money
748,828,Jinshin Yuugi,Love Lessons
749,830,Sexfriend,Sexfriend
750,831,Chicchana Yukitsukai Sugar,A Little Snow Fairy Sugar
751,832,Ginsoukikou Ordian,Unknown
752,833,Choujuushin Gravion,Super Heavy God Gravion
753,834,Bleach: The Sealed Sword Frenzy,Unknown
754,835,Sister Princess: Re Pure,Unknown
755,836,Sister Princess,Unknown
756,837,Kyou no 5 no 2,Today in Class 5-2
757,838,Narutaru: Mukuro Naru Hoshi Tama Taru Ko,Shadow Star Narutaru
758,839,Samurai Spirits 2: Asura Zanmaden,Samurai Spirits 2
759,840,Narue no Sekai,The World of Narue
760,841,Colorful,Colorful
761,842,Ushio to Tora,Ushio and Tora
762,844,Konjiki no Gash Bell!!: 101 Banme no Mamono,Gash Bell The 1st Movie:Unlisted Demon
763,845,Kiba,Kiba
764,846,School Rumble Ni Gakki,School Rumble 2nd Semester
765,848,Jinki:Extend - Sorekara,Jinki:Extend
766,849,Suzumiya Haruhi no Yuuutsu,The Melancholy of Haruhi Suzumiya
767,850,Gakuen Heaven,Gakuen Heaven
768,851,Kyou kara Ore wa!!,Unknown
769,852,Gokinjo Monogatari,Neighborhood Stories
770,853,Ouran Koukou Host Club,Ouran High School Host Club
771,854,Soul Link,Unknown
772,855,Strawberry Panic,Strawberry Panic
773,856,Utawarerumono,Utawarerumono
774,857,Air Gear,Air Gear
775,858,Gunparade Orchestra,Gunparade Orchestra
776,859,Digimon Savers,Digimon Data Squad
777,860,Makai Senki Disgaea,Disgaea
778,861,xxxHOLiC,xxxHOLiC
779,863,Joshikousei: Girl's High,High School Girls
780,864,Mobile Suit Gundam SEED MSV Astray,Mobile Suit Gundam SEED MSV Astray
781,865,Kikou Senki Dragonar,Metal Armor Dragonar
782,866,Slayers Premium,Unknown
783,867,Slayers Gorgeous,Unknown
784,868,Slayers Great,Slayers Movie 3
785,869,Slayers Return,Slayers Movie 2
786,870,Dragon Half,Unknown
787,872,Mahou Shoujo-tai Arusu,Tweeny Witches
788,873,.hack//Roots,.hack//roots
789,874,Digimon Tamers,Digimon Tamers
790,875,Mind Game,Unknown
791,876,Street Fighter II V,Street Fighter II:The Animated Series
792,877,Nana,Nana
793,878,Zegapain,Zegapain
794,879,Simoun,Unknown
795,880,Aa! Megami-sama!: Sorezore no Tsubasa,Ah! My Goddess:Flights of Fancy
796,881,Green Green OVA,Unknown
797,882,Yuu☆Yuu☆Hakusho (Movie),Yu Yu Hakusho:The Movie
798,883,Yuu☆Yuu☆Hakusho: Meikai Shitou-hen - Honoo no Kizuna,Yu Yu Hakusho the Movie:Poltergeist Report
799,884,Shin Angyo Onshi,Blade of the Phantom Master
800,885,Tenshi no Tamago,Angel's Egg
801,886,Amaenaide yo!! Katsu!!,Ah My Buddha Katsu
802,887,Megami Kouhosei Special Curriculum,Unknown
803,888,Megami Kouhosei,Unknown
804,889,Black Lagoon,Black Lagoon
805,890,Yuusha-Ou GaoGaiGar,King of Braves GaoGaiGar
806,891,Dragon Ball Movie 2: Majinjou no Nemurihime,Dragon Ball:Sleeping Princess in Devil's Castle
807,892,Dragon Ball Movie 3: Makafushigi Daibouken,Dragon Ball:Mystical Adventure
808,893,Dragon Ball Movie 4: Saikyou e no Michi,Dragon Ball:The Path to Power
809,894,Dragon Ball Z Movie 01: Ora no Gohan wo Kaese!!,Dragon Ball Z:Dead Zone
810,895,Dragon Ball Z Movie 02: Kono Yo de Ichiban Tsuyoi Yatsu,Dragon Ball Z:The World's Strongest
811,896,Dragon Ball Z Movie 03: Chikyuu Marugoto Choukessen,Dragon Ball Z:The Tree of Might
812,897,Dragon Ball Z Movie 04: Super Saiyajin da Son Gokuu,Dragon Ball Z:Lord Slug
813,898,Dragon Ball Z Movie 05: Tobikkiri no Saikyou tai Saikyou,Dragon Ball Z:Cooler's Revenge
814,899,Dragon Ball Z Movie 06: Gekitotsu!! 100-oku Power no Senshi-tachi,Dragon Ball Z:The Return of Cooler
815,900,Dragon Ball Z Movie 07: Kyokugen Battle!! Sandai Super Saiyajin,Dragon Ball Z:Super Android 13!
816,901,"Dragon Ball Z Movie 08: Moetsukiro!! Nessen, Ressen, Chougekisen",Dragon Ball Z:Broly – The Legendary Super Saiyan
817,902,Dragon Ball Z Movie 09: Ginga Girigiri!! Bucchigiri no Sugoi Yatsu,Dragon Ball Z:Bojack Unbound
818,903,Dragon Ball Z Movie 10: Kiken na Futari! Super Senshi wa Nemurenai,Dragon Ball Z:Broly – Second Coming
819,904,Dragon Ball Z Movie 11: Super Senshi Gekiha!! Katsu no wa Ore da,Dragon Ball Z:Bio-Broly
820,905,Dragon Ball Z Movie 12: Fukkatsu no Fusion!! Gokuu to Vegeta,Dragon Ball Z:Fusion Reborn
821,906,Dragon Ball Z Movie 13: Ryuuken Bakuhatsu!! Gokuu ga Yaraneba Dare ga Yaru,Dragon Ball Z:Wrath of the Dragon
822,907,Princess Princess,Princess Princess
823,908,Fullmetal Alchemist: Premium Collection,Fullmetal Alchemist:Premium OVA Collection
824,909,Geneshaft,Unknown
825,910,Himawari!,Himawari!
826,911,Konjiki no Gash Bell!!: Mecha Vulkan no Raishuu,Zatch Bell Movie 2
827,912,Ninkuu,Unknown
828,913,Kakutou Bijin Wulong,Fighting Beauty Wulong
829,914,Ike! Ina-chuu Takkyuubu,The Ping-Pong Club
830,915,Ginga Densetsu Weed,Unknown
831,916,Tokkou,Tokko
832,917,Riding Bean,Unknown
833,918,Gintama,Gintama
834,919,Ray The Animation,Ray The Animation
835,920,Nurse Witch Komugi-chan Magikarte Special,Unknown
836,921,Nurse Witch Komugi-chan Magikarte Z,Unknown
837,924,Transformers: Choujin Master Force,Transformers Super-God Masterforce
838,925,Transformers: The☆Headmasters,Transformers The Headmasters
839,926,Tatakae! Chou Robot Seimeitai Transformers Victory,Transformers Victory
840,927,Transformers Superlink,Transformers Energon
841,928,Transformers Galaxy Force,Transformers Cybertron
842,929,Seisenshi Dunbine,Aura Battler Dunbine
843,930,Densetsu Kyojin Ideon,Space Runaway Ideon
844,932,Ichigeki Sacchuu!! Hoihoi-san,Unknown
845,933,Dai Mahou Touge,Magical Witch Punie-Chan
846,934,Higurashi no Naku Koro ni,When They Cry
847,935,Witchblade,Witchblade
848,936,Naruto Movie 2: Dai Gekitotsu! Maboroshi no Chiteiiseki Dattebayo!,Naruto the Movie 2:Legend of the Stone of Gelel
849,937,Appleseed,Unknown
850,938,Shin Getter Robo tai Neo Getter Robo,Shin Getter Robo vs. Neo Getter Robo
851,940,Inukami!,Unknown
852,941,Renkin San-kyuu Magical? Pokaan,Unknown
853,942,Nishi no Yoki Majo: Astraea Testament,The Good Witch Of The West
854,943,Yume Tsukai,Unknown
855,944,The Third: Aoi Hitomi no Shoujo,Unknown
856,949,Top wo Nerae! Gunbuster,Gunbuster
857,950,Street Fighter Alpha: Generations,Street Fighter Alpha:Generations
858,951,Chibi Maruko-chan,Unknown
859,952,Magical Nyan Nyan Taruto,Magical Meow Meow Taruto
860,953,Jyu Oh Sei,Jyu-Oh-Sei:Planet of the Beast King
861,956,Daikuu Maryuu Gaiking,Dino Mech Gaiking
862,957,Saiunkoku Monogatari,The Story of Saiunkoku
863,958,HeatGuy J,HeatGuy J
864,959,Shin Chou Kyou Ryo: Condor Hero,The Legend of Condor Hero
865,960,Shin Chou Kyou Ryo: Condor Hero II,Legend of the Condor Hero II
866,961,Virtua Fighter,Unknown
867,962,Aria the Natural,Aria the Natural
868,963,"Love Hina: Motoko no Sentaku, Koi ka Ken... ""Naku na""",Love Hina:Motoko's Choice Between Love or Swords:Don't cry!
869,964,Hit wo Nerae!,Unknown
870,965,Yoshinaga-sanchi no Gargoyle,Gargoyle of Yoshinaga House
871,966,Crayon Shin-chan,Shin Chan
872,967,Hokuto no Ken,Fist of the North Star
873,968,Kakutou Bijin Wulong: Rebirth,Fighting Beauty Wulong Rebirth
874,969,Tsubasa Chronicle 2nd Season,Tsubasa RESERVoir CHRoNiCLE Season Two
875,970,Yokoyama Mitsuteru Sangokushi,Unknown
876,971,Astro Boy: Tetsuwan Atom,Astro Boy (2003)
877,972,Bible Black Gaiden,Bible Black Origins
878,973,Glass no Kantai: La Legende du Vent de l'Univers,Glass Fleet:The Legend of the Wind of the Universe
879,974,Dead Leaves,Dead Leaves
880,975,Yokohama Kaidashi Kikou,Unknown
881,976,Yokohama Kaidashi Kikou: Quiet Country Cafe,Unknown
882,977,Ginga Teikoku no Metsubou Gaiden: Aoki Ookami-tachi no Densetsu,The Legend of the Blue Wolves
883,978,Change!! Getter Robo: Sekai Saigo no Hi,Getter Robo:Armageddon
884,979,Street Fighter Zero The Animation,Street Fighter Alpha:The Movie
885,980,Rikujou Bouei-tai Mao-chan,Ground Defense Force! Mao-chan
886,981,Ichigo 100% OVA,Ichigo 100% Original DVD Animation
887,982,Cosplay Complex,Unknown
888,983,Cosplay Complex: Extra Identification,Unknown
889,984,Dragon Ball Z: Saiya-jin Zetsumetsu Keikaku,Unknown
890,985,Dragon Ball Z Special 2: Zetsubou e no Hankou!! Nokosareta Chousenshi - Gohan to Trunks,Dragon Ball Z Special 2:The History of Trunks
891,986,Dragon Ball Z Special 1: Tatta Hitori no Saishuu Kessen,"Dragon Ball Z Special 1:Bardock, The Father of Goku"
892,987,Dragon Ball GT: Gokuu Gaiden! Yuuki no Akashi wa Suushinchuu,Dragon Ball GT:A Hero's Legacy
893,988,Shinshaku Sengoku Eiyuu Densetsu: Sanada Juu Yuushi The Animation,Unknown
894,989,Shinshaku Sengoku Eiyuu Densetsu: Sanada Juu Yuushi,Unknown
895,990,Kamisama Kazoku,Unknown
896,991,Usagi-chan de Cue!!,Unknown
897,992,Dual! Parallel Lun-Lun Monogatari,Dual! Parallel Trouble Adventure
898,993,Dual! Parallel Runrun Monogatari Special;,Unknown
899,994,Sin in the Rain,Unknown
900,995,Tennis no Ouji-sama: Zenkoku Taikai-hen,Prince of Tennis:National Championship Chapter
901,996,Bishoujo Senshi Sailor Moon: Sailor Stars,Sailor Moon Sailor Stars
902,997,Bishoujo Senshi Sailor Moon S: Kaguya-hime no Koibito,Sailor Moon S Movie:Hearts in Ice
903,998,Blue Seed,Blue Seed
904,999,Blue Seed 2,Blue Seed Beyond
905,1000,Uchuu Kaizoku Captain Herlock,Space Pirate Captain Harlock
906,1001,Tide-Line Blue: Kyoudai,Unknown
907,1002,Top wo Nerae 2! Diebuster,Gunbuster 2
908,1003,Aa! Megami-sama! (TV) Specials,Unknown
909,1004,Kanojo to Kanojo no Neko,She and Her Cat:Their Standing Points
910,1005,Star Ocean EX,Star Ocean EX
911,1006,Tenchi Muyou! in Love,Tenchi Muyo! In Love
912,1007,Ranma ½ OVA,Ranma ½ OVA
913,1008,Ranma ½: Yomigaeru Kioku,Unknown
914,1009,Battle Spirits: Ryuuko no Ken,Art of Fighting
915,1010,Ranma ½: Chou Musabetsu Kessen! Ranma Team vs. Densetsu no Houou,Ranma ½:Team Ranma vs. The Legendary Phoenix
916,1011,Ranma ½ Super,Unknown
917,1012,Sexy Commando Gaiden: Sugoi yo!! Masaru-san Specials,Unknown
918,1013,Le Chevalier D'Eon,Unknown
919,1014,Chicchana Yukitsukai Sugar Specials,Sugar:A Little Snow Fairy Summer Special
